"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202411","4호선","미아사거리","91","6","15798","3306","36361","9024","89826","20962","103412","34562","63990","31782","45054","29381","41756","31101","43570","32974","43708","37104","41530","40931","45922","50429","49549","60358","45092","73617","43524","103269","30767","76984","28839","47358","18546","43755","13126","37951","6267","21706","1089","5376","1","30","0","0","0","0","20241203"
"202411","4호선","사당","218","32","11174","1405","28406","20042","71103","26994","84005","38439","65495","31096","45497","25991","38511","33586","40857","33851","42122","30810","41120","30977","39295","37567","42830","51292","49991","75099","53689","105697","37211","65429","34350","39057","37244","35177","33136","31650","16165","20522","1940","6306","1","707","0","0","0","0","20241203"
"202411","4호선","삼각지","4","1","586","561","2460","5780","7470","12457","11423","22088","7423","12953","5992","10928","6478","12247","7498","13483","8857","13569","9566","11512","11128","12757","13022","15463","18539","21624","25765","28674","13313","17577","13557","8984","16343","7013","15354","5593","7835","3769","1060","1395","1","10","0","0","0","0","20241203"
"202411","4호선","상계","69","8","15830","262","40052","6789","88616","18284","77876","22303","48163","18762","34401","16120","31190","17804","34270","22041","31128","23441","26623","25686","26602","31178","28627","39567","29007","50719","25331","70521","16358","62300","12891","38087","11442","33648","11847","32111","3647","20128","656","5775","2","700","0","0","0","0","20241203"
"202411","4호선","서울역","240","12","4734","1054","6641","20004","13098","43641","17945","97479","16424","66049","15344","37439","17613","36747","18926","40244","18583","41623","19434","39683","21356","42201","28196","45429","54671","50573","67108","50711","27547","38054","19117","28338","16656","26349","11711","20841","5471","9882","654","2697","0","242","0","0","0","0","20241203"
"202411","4호선","성신여대입구(돈암)","44","9","6551","1933","20192","7299","49622","17404","58419","45500","42323","31117","33449","25585","34915","35070","38954","31184","38065","32416","40262","37156","41412","36857","45613","45576","54951","58074","53316","74138","33946","58103","31082","38621","33009","36160","28960","32631","13939","21112","2430","6482","4","56","0","0","0","0","20241203"
"202411","4호선","수유(강북구청)","127","6","23323","3285","46106","10816","111928","21105","128015","55304","83503","40555","59047","32041","56242","34192","58579","37573","55928","43098","52592","46813","51183","57990","56448","74269","59145","92037","66213","131865","38588","109267","29818","72016","26746","65036","21805","59627","11768","39193","2187","10017","3","145","0","0","0","0","20241203"
"202411","4호선","숙대입구(갈월)","11","1","3459","691","8407","8130","18955","24673","29043","56636","22674","37124","19287","28405","19711","25630","24851","22139","24842","24111","25430","21676","30176","23220","40613","26990","46768","36194","54357","44908","29084","27926","26120","18701","27060","16577","22732","15734","10731","9646","1335","2228","0","1","0","0","0","0","20241203"
"202411","4호선","신용산","4","0","1536","1425","4114","14885","11892","43216","20157","100023","17257","76345","16222","36710","21518","33776","23350","36306","28042","36257","27930","34078","37386","36550","49106","40197","75002","49643","105007","55780","52042","31869","43613","18055","43074","13493","32591","9643","14378","4924","1715","1347","0","1","0","0","0","0","20241203"
"202411","4호선","쌍문","204","21","26269","1173","54512","8852","126278","16115","133807","29948","83231","22979","57218","21487","48828","23598","50151","28782","45610","31880","39370","35017","37619","47293","40013","57772","40452","76209","35869","109597","23401","98473","17258","63789","13512","56241","10550","50198","4905","33161","778","9803","3","228","0","0","0","0","20241203"
